customer_id,package_type,open_status,service_type,phone_service,tenure_months,monthly_charges
4584-LBNMK,一年合约,在网,未开通互联网,已开通电话,45,24.7
3898-GUYTS,月付套餐,在网,光纤,已开通电话,45,97.05
0930-EHUZA,一年合约,在网,宽带 DSL,已开通电话,36,76.35
6413-XKKPU,月付套餐,已流失,光纤,已开通电话,17,89.4
9975-SKRNR,月付套餐,在网,未开通互联网,已开通电话,1,18.9
3703-KBKZP,月付套餐,在网,光纤,已开通电话,16,74.45
1449-XQEMT,月付套餐,已流失,未开通互联网,已开通电话,3,19.8
2626-URJFX,月付套餐,已流失,宽带 DSL,已开通电话,4,50.9
4973-MGTON,两年合约,在网,宽带 DSL,已开通电话,71,84.4
3682-YEUWS,月付套餐,在网,未开通互联网,已开通电话,10,24.4
1223-UNPKS,两年合约,在网,未开通互联网,已开通电话,20,20.05
2612-RRIDN,月付套餐,已流失,光纤,已开通电话,4,81
4735-ASGMA,月付套餐,已流失,光纤,已开通电话,26,98.35
3446-QDSZF,月付套餐,在网,宽带 DSL,已开通电话,4,55.5
3669-LVWZB,月付套餐,已流失,宽带 DSL,未开通电话,5,51
6892-EZDTG,月付套餐,已流失,光纤,已开通电话,4,91.65
5117-IFGPS,月付套餐,在网,光纤,已开通电话,29,84.3
7379-FNIUJ,月付套餐,在网,光纤,已开通电话,2,100.2
1627-AFWVJ,两年合约,在网,未开通互联网,已开通电话,29,19.4
9725-SCPZG,月付套餐,已流失,光纤,已开通电话,1,90.85
5884-GCYMI,月付套餐,已流失,光纤,已开通电话,1,69.4
3217-FZDMN,月付套餐,已流失,光纤,已开通电话,8,94.45
4486-EFAEB,月付套餐,在网,未开通互联网,已开通电话,13,20.4
0060-FUALY,月付套餐,在网,光纤,已开通电话,59,94.75
7853-GVUDZ,月付套餐,已流失,未开通互联网,已开通电话,1,20.15
7480-QNVZJ,月付套餐,已流失,光纤,已开通电话,50,95.7
6954-OOYZZ,月付套餐,在网,宽带 DSL,已开通电话,18,44.35
7088-FBAWU,月付套餐,在网,宽带 DSL,已开通电话,17,74.55
8313-AFGBW,两年合约,在网,宽带 DSL,已开通电话,47,73.6
3943-KDREE,月付套餐,已流失,光纤,已开通电话,26,74.95
9239-ZBZZV,月付套餐,已流失,宽带 DSL,未开通电话,6,47.95
3097-IDVPU,月付套餐,在网,宽带 DSL,已开通电话,19,50.1
4398-HSCJH,月付套餐,已流失,宽带 DSL,已开通电话,3,63.6
2197-OMWGI,两年合约,在网,宽带 DSL,未开通电话,68,53
2303-PJYHN,月付套餐,在网,未开通互联网,已开通电话,2,19.85
9795-VOWON,一年合约,在网,宽带 DSL,未开通电话,7,24.35
1237-WIYYZ,月付套餐,在网,未开通互联网,已开通电话,18,19.55
1987-AUELQ,两年合约,在网,未开通互联网,已开通电话,71,25.05
7852-LECYP,月付套餐,在网,光纤,已开通电话,13,93.8
4430-UZIPO,月付套餐,已流失,宽带 DSL,未开通电话,3,36.85
4822-LPTYJ,两年合约,在网,光纤,已开通电话,72,103.75
8165-CBKXO,两年合约,在网,宽带 DSL,未开通电话,66,56.75
6527-PZFPV,一年合约,在网,未开通互联网,已开通电话,24,20.8
4855-SNKMY,月付套餐,已流失,宽带 DSL,已开通电话,1,44.1
9593-CVZKR,两年合约,在网,未开通互联网,已开通电话,56,24.45
8595-SIZNC,一年合约,在网,未开通互联网,已开通电话,22,25.6
8008-HAWED,月付套餐,已流失,宽带 DSL,未开通电话,14,50.75
7124-UGSUR,一年合约,已流失,光纤,已开通电话,61,104.4
1862-SKORY,月付套餐,已流失,宽带 DSL,未开通电话,40,39.3
5236-XMZJY,月付套餐,在网,宽带 DSL,已开通电话,42,59.65
4827-DPADN,两年合约,在网,宽带 DSL,已开通电话,72,83.3
2694-CIUMO,月付套餐,在网,光纤,已开通电话,12,79.55
5846-ABOBJ,两年合约,在网,未开通互联网,已开通电话,71,24.45
1439-LCGVL,一年合约,在网,未开通互联网,已开通电话,26,19.2
0909-SDHNU,月付套餐,在网,宽带 DSL,未开通电话,7,29.8
4647-XXZAM,月付套餐,在网,宽带 DSL,已开通电话,6,45.5
1502-XFCVR,一年合约,已流失,光纤,已开通电话,58,106.45
7740-KKCXF,月付套餐,在网,宽带 DSL,未开通电话,51,30.05
5360-XGYAZ,两年合约,在网,宽带 DSL,未开通电话,72,65.65
9692-TUSXH,月付套餐,已流失,光纤,已开通电话,18,96.05
7912-SYRQT,月付套餐,已流失,光纤,已开通电话,7,75.1
3557-HTYWR,两年合约,在网,宽带 DSL,已开通电话,47,74.05
4816-JBHOV,月付套餐,已流失,宽带 DSL,已开通电话,2,44.7
8920-NAVAY,一年合约,在网,光纤,已开通电话,62,110.75
1699-TLDLZ,两年合约,在网,未开通互联网,已开通电话,16,19.7
5600-PDUJF,月付套餐,在网,宽带 DSL,已开通电话,6,49.5
8292-TYSPY,月付套餐,已流失,宽带 DSL,已开通电话,19,55
0567-XRHCU,两年合约,在网,宽带 DSL,未开通电话,69,43.95
1867-BDVFH,月付套餐,已流失,光纤,已开通电话,11,74.35
2067-QYTCF,月付套餐,在网,光纤,已开通电话,64,111.15
2359-QWQUL,一年合约,已流失,光纤,已开通电话,39,104.7
9103-TCIHJ,月付套餐,已流失,宽带 DSL,已开通电话,15,55.7
7407-SUJIZ,月付套餐,在网,未开通互联网,已开通电话,25,20.6
9150-KPBJQ,两年合约,在网,未开通互联网,已开通电话,6,19.65
0052-DCKON,一年合约,在网,光纤,已开通电话,66,115.8
3654-ARMGP,两年合约,在网,宽带 DSL,已开通电话,61,88.65
9699-UBQFS,月付套餐,在网,光纤,已开通电话,43,94.5
9367-TCUYN,月付套餐,在网,未开通互联网,已开通电话,12,20.1
1261-FWTTE,月付套餐,在网,宽带 DSL,未开通电话,23,34.65
3528-HFRIQ,月付套餐,在网,宽带 DSL,未开通电话,71,52.3
0708-SJDIS,月付套餐,在网,宽带 DSL,已开通电话,34,65
4140-WJAWW,月付套餐,已流失,未开通互联网,已开通电话,5,19.85
2073-QBVBI,一年合约,在网,宽带 DSL,未开通电话,41,35.45
6928-ONTRW,两年合约,在网,未开通互联网,已开通电话,72,19.7
3320-VEOYC,月付套餐,在网,光纤,已开通电话,14,95.6
5231-FIQPA,两年合约,在网,未开通互联网,已开通电话,41,19.85
6617-WLBQC,一年合约,在网,光纤,已开通电话,23,81.85
2599-CIPQE,两年合约,在网,光纤,已开通电话,71,109.3
6653-CBBOM,月付套餐,已流失,光纤,已开通电话,1,70.3
8774-GSBUN,两年合约,在网,未开通互联网,已开通电话,72,25.4
7326-RIGQZ,月付套餐,在网,光纤,已开通电话,6,69.8
1401-FTHFQ,一年合约,在网,未开通互联网,已开通电话,23,20
3247-ZVOUO,月付套餐,已流失,光纤,已开通电话,10,85.55
0254-FNMCI,两年合约,在网,光纤,已开通电话,72,109.9
1848-LBZHY,月付套餐,在网,宽带 DSL,已开通电话,7,50.3
6101-IMRMM,月付套餐,已流失,光纤,已开通电话,6,94.5
8118-TJAFG,月付套餐,在网,光纤,已开通电话,9,101.5
5429-LWCMV,月付套餐,在网,光纤,已开通电话,12,89.15
7298-IZWLY,月付套餐,在网,未开通互联网,已开通电话,1,19.4
9758-MFWGD,一年合约,在网,宽带 DSL,未开通电话,48,29.9
3955-JBZZM,月付套餐,在网,光纤,已开通电话,20,78.8
1268-ASBGA,月付套餐,已流失,光纤,已开通电话,16,85.35
8943-URTMR,月付套餐,已流失,光纤,已开通电话,2,79.65
4815-TUMEQ,一年合约,在网,未开通互联网,已开通电话,10,19.3
4713-LZDRV,月付套餐,已流失,光纤,已开通电话,2,79.6
9909-IDLEK,月付套餐,在网,光纤,已开通电话,20,96.8
4092-OFQZS,一年合约,在网,未开通互联网,已开通电话,20,20.65
1561-BWHIN,一年合约,在网,未开通互联网,已开通电话,19,19.8
4325-NFSKC,月付套餐,已流失,光纤,已开通电话,19,90.6
9927-DSWDF,月付套餐,在网,光纤,已开通电话,22,104.6
9500-LTVBP,月付套餐,在网,光纤,已开通电话,35,80.05
7252-NTGSS,月付套餐,在网,宽带 DSL,已开通电话,1,45.15
8149-AIQCG,月付套餐,在网,光纤,已开通电话,39,73.15
1360-JYXKQ,一年合约,在网,光纤,已开通电话,54,99.1
2955-PSXOE,月付套餐,已流失,未开通互联网,已开通电话,1,20.2
7762-URZQH,两年合约,已流失,光纤,已开通电话,66,106.05
0899-WZRSD,月付套餐,在网,光纤,已开通电话,56,105.35
3255-GRXMG,月付套餐,在网,宽带 DSL,已开通电话,18,45.65
4828-FAZPK,月付套餐,在网,光纤,已开通电话,16,79.95
6094-ZIVKX,一年合约,在网,宽带 DSL,已开通电话,68,54.45
6925-BAYGL,两年合约,在网,未开通互联网,已开通电话,53,25.1
3262-EIDHV,两年合约,在网,宽带 DSL,已开通电话,72,84.7
7354-OIJLX,月付套餐,在网,光纤,已开通电话,9,75.85
1376-HHBDV,月付套餐,在网,宽带 DSL,已开通电话,30,48.8
6907-NZZIJ,月付套餐,已流失,光纤,已开通电话,36,99.15
6133-OZILE,月付套餐,在网,宽带 DSL,未开通电话,18,35.2
4135-FRWKJ,一年合约,在网,宽带 DSL,已开通电话,55,76.25
2911-UREFD,月付套餐,已流失,宽带 DSL,未开通电话,39,55.9
3744-ZRRDZ,月付套餐,已流失,光纤,已开通电话,21,82.35
5673-TIYIB,月付套餐,已流失,宽带 DSL,未开通电话,2,40.4
6551-ZCOTS,一年合约,在网,未开通互联网,已开通电话,33,24.9
7191-ADRGF,两年合约,在网,宽带 DSL,未开通电话,44,54.3
5018-LXQQG,月付套餐,在网,宽带 DSL,已开通电话,30,66.3
6892-BOGQE,两年合约,在网,未开通互联网,已开通电话,71,20.9
1602-IJQQE,月付套餐,已流失,光纤,已开通电话,4,75.35
4628-WQCQQ,一年合约,已流失,光纤,已开通电话,35,85.15
1746-TGTWV,月付套餐,在网,光纤,已开通电话,1,75.35
5995-SNNEW,月付套餐,在网,光纤,已开通电话,23,104.45
8050-WYBND,一年合约,在网,宽带 DSL,未开通电话,22,49.45
2821-WARNZ,一年合约,在网,未开通互联网,已开通电话,49,19.45
4879-GZLFH,月付套餐,在网,光纤,已开通电话,42,92.15
1644-IRKSF,一年合约,已流失,光纤,已开通电话,33,93.8
8314-HTWVE,两年合约,在网,未开通互联网,已开通电话,7,19.85
9402-ROUMJ,一年合约,在网,光纤,已开通电话,67,100.25
2507-QZPQS,月付套餐,在网,光纤,已开通电话,15,95.7
7159-NOKYQ,两年合约,在网,光纤,已开通电话,67,93.15
5707-ZMDJP,两年合约,在网,宽带 DSL,已开通电话,53,69.7
8779-YIQQA,一年合约,在网,未开通互联网,已开通电话,21,19.8
7136-IHZJA,月付套餐,在网,宽带 DSL,已开通电话,40,71.35
8966-OIQHG,一年合约,在网,未开通互联网,已开通电话,22,20.75
7074-STDCN,月付套餐,在网,宽带 DSL,未开通电话,39,40.6
3705-PSNGL,一年合约,已流失,未开通互联网,已开通电话,45,20.4
8739-QOTTN,月付套餐,在网,未开通互联网,已开通电话,2,20.35
1399-OUPJN,两年合约,在网,未开通互联网,已开通电话,57,19.75
0277-BKSQP,月付套餐,在网,宽带 DSL,已开通电话,8,54.4
6502-HCJTI,月付套餐,已流失,光纤,已开通电话,7,94.7
2606-RMDHZ,月付套餐,已流失,宽带 DSL,未开通电话,6,30.5
5774-XZTQC,月付套餐,在网,未开通互联网,已开通电话,7,20.45
2676-SSLTO,两年合约,在网,宽带 DSL,已开通电话,49,66.15
6266-QHOJZ,一年合约,在网,光纤,已开通电话,65,89.85
7269-JISCY,一年合约,在网,宽带 DSL,已开通电话,55,45.05
0363-SVHYR,两年合约,在网,宽带 DSL,已开通电话,71,86.85
8547-NSBBO,月付套餐,在网,光纤,已开通电话,35,96.75
8258-GSTJK,月付套餐,已流失,光纤,已开通电话,3,77
6861-OKBCE,月付套餐,已流失,未开通互联网,已开通电话,11,20.1
9940-RHLFB,月付套餐,已流失,光纤,已开通电话,1,75.3
6591-QGOYB,月付套餐,在网,光纤,已开通电话,17,106.65
9070-BCKQP,两年合约,在网,光纤,已开通电话,72,110.15
6421-SZVEM,一年合约,在网,光纤,已开通电话,28,82.85
1328-EUZHC,两年合约,在网,未开通互联网,已开通电话,18,20.1
2995-UPRYS,一年合约,已流失,光纤,已开通电话,40,99.2
8878-RYUKI,月付套餐,在网,宽带 DSL,已开通电话,52,59.45
9633-DENPU,月付套餐,在网,宽带 DSL,已开通电话,47,58.6
7811-JIVPF,月付套餐,在网,宽带 DSL,已开通电话,23,49.7
7113-HIPFI,两年合约,在网,宽带 DSL,已开通电话,66,65.85
8541-QVFKM,月付套餐,在网,光纤,已开通电话,8,73.5
6686-YPGHK,月付套餐,已流失,光纤,已开通电话,47,85.5
1383-EZRWL,月付套餐,已流失,未开通互联网,已开通电话,7,20.05
9258-CNWAC,两年合约,在网,光纤,已开通电话,71,113.65
5371-VYLSX,月付套餐,在网,光纤,已开通电话,50,83.4
6374-AFWOX,两年合约,在网,宽带 DSL,已开通电话,46,65.65
4759-TRPLW,月付套餐,已流失,光纤,已开通电话,1,70.4
5317-FLPJF,两年合约,在网,宽带 DSL,未开通电话,66,61.35
7621-VPNET,月付套餐,在网,光纤,已开通电话,42,85.9
6034-YMTOB,月付套餐,在网,光纤,已开通电话,5,75.65
8563-IIOXK,一年合约,已流失,宽带 DSL,已开通电话,7,49.75
4903-CNOZC,一年合约,在网,宽带 DSL,已开通电话,29,70.9
4353-HYOJD,月付套餐,在网,宽带 DSL,已开通电话,27,49.85
8020-BWHYL,月付套餐,已流失,光纤,已开通电话,15,75.3
7267-FRMJW,两年合约,在网,未开通互联网,已开通电话,25,20.1
2982-VPSGI,月付套餐,已流失,光纤,已开通电话,11,94
4188-FRABG,月付套餐,在网,光纤,已开通电话,57,103.05
8199-ZLLSA,一年合约,已流失,光纤,已开通电话,67,118.35
4128-ETESU,月付套餐,在网,光纤,已开通电话,47,99.7
0620-DLSLK,月付套餐,在网,光纤,已开通电话,13,81.9
4625-EWPTF,月付套餐,已流失,宽带 DSL,未开通电话,8,30.45
5980-NOPLP,月付套餐,已流失,光纤,已开通电话,44,96.1
3850-OKINF,一年合约,在网,宽带 DSL,已开通电话,71,66.2
6892-XPFPU,月付套餐,已流失,光纤,已开通电话,24,104.25
8010-EZLOU,月付套餐,已流失,光纤,已开通电话,15,80.2
1156-ZFYDO,月付套餐,在网,未开通互联网,已开通电话,1,19.75
3295-YVUSR,月付套餐,在网,光纤,已开通电话,2,72.6
8016-NCFVO,月付套餐,在网,光纤,已开通电话,55,116.5
4119-ZYPZY,两年合约,在网,光纤,已开通电话,71,106.8
5549-ZGHFB,两年合约,在网,未开通互联网,已开通电话,50,24.95
7577-SWIFR,月付套餐,在网,光纤,已开通电话,1,89.25
0303-WMMRN,月付套餐,在网,未开通互联网,已开通电话,5,19.25
6408-OTUBZ,一年合约,在网,光纤,已开通电话,66,104.55
5204-HMGYF,一年合约,在网,宽带 DSL,已开通电话,49,87.2
1078-TDCRN,月付套餐,在网,宽带 DSL,未开通电话,3,30.75
3727-OVPRY,一年合约,在网,未开通互联网,已开通电话,66,25.7
3797-FKOGQ,月付套餐,在网,光纤,已开通电话,11,86.2
7622-NXQZR,月付套餐,在网,宽带 DSL,未开通电话,28,30.1
6196-HBOBZ,两年合约,在网,光纤,已开通电话,65,99.35
3970-XGJDU,两年合约,在网,未开通互联网,已开通电话,62,19.2
7017-VFULY,月付套餐,在网,未开通互联网,已开通电话,2,20.1
5562-YJQGT,月付套餐,在网,未开通互联网,已开通电话,2,20.35
8807-OPMBM,两年合约,在网,未开通互联网,已开通电话,55,25.65
5439-WIKXB,月付套餐,在网,光纤,已开通电话,41,94.55
9874-QLCLH,月付套餐,已流失,光纤,已开通电话,17,104.2
8294-UIMBA,一年合约,在网,光纤,已开通电话,30,94.4
8109-YUOHE,一年合约,在网,宽带 DSL,已开通电话,17,56.1
5840-NVDCG,两年合约,在网,宽带 DSL,已开通电话,16,68.25
8092-NLTGF,两年合约,在网,未开通互联网,已开通电话,72,24.75
5928-QLDHB,月付套餐,在网,光纤,已开通电话,9,76.25
9840-EFJQB,月付套餐,在网,光纤,已开通电话,1,74.35
0696-UKTOX,月付套餐,在网,宽带 DSL,已开通电话,23,54.15
4801-KFYKL,月付套餐,在网,未开通互联网,已开通电话,8,19.45
3472-OAOOR,月付套餐,在网,宽带 DSL,未开通电话,19,34.95
6135-OZQVA,月付套餐,在网,宽带 DSL,已开通电话,7,53.65
8062-YBDOE,月付套餐,已流失,光纤,已开通电话,1,69.65
2252-JHJGE,一年合约,在网,光纤,已开通电话,61,104
4188-PCPIG,两年合约,在网,宽带 DSL,已开通电话,57,70.35
6000-APYLU,月付套餐,已流失,光纤,已开通电话,9,80.8
7105-BENQF,一年合约,在网,宽带 DSL,已开通电话,15,64.85
7721-DVEKZ,月付套餐,在网,未开通互联网,已开通电话,1,19.65
3566-VVORZ,月付套餐,在网,宽带 DSL,已开通电话,12,45.9
9507-HSMMZ,两年合约,在网,未开通互联网,已开通电话,54,20
2480-SQIOB,月付套餐,在网,宽带 DSL,已开通电话,4,44.8
0947-IDHRQ,月付套餐,已流失,光纤,已开通电话,7,80.3
7813-TKCVO,一年合约,在网,未开通互联网,已开通电话,20,20.35
0128-MKWSG,月付套餐,在网,宽带 DSL,未开通电话,26,45.8
3672-YITQD,月付套餐,已流失,光纤,已开通电话,36,84.1
4350-ZTLPI,一年合约,在网,光纤,已开通电话,53,108.95
9048-JVYVF,月付套餐,已流失,宽带 DSL,已开通电话,3,69.35
0361-HJRDX,两年合约,在网,宽带 DSL,未开通电话,68,64.35
5727-MYATE,两年合约,在网,宽带 DSL,已开通电话,72,90.8
3823-KYNQY,一年合约,在网,未开通互联网,已开通电话,12,24.95
8988-ECPJR,月付套餐,已流失,光纤,已开通电话,34,79.6
7570-WELNY,两年合约,在网,光纤,已开通电话,68,84.7
3021-VLNRJ,一年合约,在网,宽带 DSL,已开通电话,50,70.8
3776-EKTKM,月付套餐,已流失,宽带 DSL,未开通电话,1,36.45
2080-CAZNM,月付套餐,在网,光纤,已开通电话,41,104.4
1028-FFNJK,月付套餐,在网,光纤,已开通电话,30,101.5
6907-FLBER,月付套餐,在网,宽带 DSL,已开通电话,1,54.3
3001-UNBTL,月付套餐,在网,光纤,已开通电话,29,103.95
5982-PSMKW,两年合约,在网,宽带 DSL,已开通电话,23,91.1
3507-GASNP,两年合约,在网,未开通互联网,已开通电话,60,19.95
7096-ZNBZI,两年合约,在网,未开通互联网,已开通电话,72,26.45
1902-XBTFB,月付套餐,已流失,光纤,已开通电话,22,89.4
1676-MQAOA,两年合约,在网,宽带 DSL,已开通电话,72,75.1
0786-IVLAW,一年合约,在网,光纤,已开通电话,66,108.1
7566-DSRLQ,两年合约,在网,光纤,已开通电话,72,110.15
0643-OKLRP,月付套餐,已流失,光纤,已开通电话,47,80.35
7245-JMTTQ,一年合约,在网,光纤,已开通电话,51,111.5
6050-IJRHS,一年合约,在网,光纤,已开通电话,70,106.5
6202-JVYEU,一年合约,在网,未开通互联网,已开通电话,9,19.9
8591-TKMZH,两年合约,在网,光纤,已开通电话,59,111.1
0734-OXWBT,月付套餐,在网,宽带 DSL,已开通电话,3,70.7
4282-ACRXS,月付套餐,在网,宽带 DSL,未开通电话,38,24.85
0365-TRTPY,月付套餐,在网,光纤,已开通电话,37,91.2
7349-ALMUX,两年合约,在网,宽带 DSL,已开通电话,37,65.6
9381-NDKME,月付套餐,已流失,宽带 DSL,未开通电话,24,40.65
6502-KUGLL,月付套餐,在网,宽带 DSL,已开通电话,14,59.45
1841-YSJGV,两年合约,在网,光纤,已开通电话,72,109.95
2794-XIMMO,一年合约,已流失,宽带 DSL,未开通电话,53,60.45
8382-SHQEH,月付套餐,已流失,光纤,已开通电话,8,84.9
3511-BFTJW,两年合约,在网,宽带 DSL,未开通电话,72,38.5
7668-XCFYV,月付套餐,在网,光纤,已开通电话,17,92.55
2983-ZANRP,月付套餐,已流失,光纤,已开通电话,2,73.55
7845-URHJN,月付套餐,已流失,未开通互联网,已开通电话,8,20.15
3034-ZBEQN,一年合约,已流失,宽带 DSL,未开通电话,48,34.7
5018-HEKFO,月付套餐,在网,未开通互联网,已开通电话,10,24.5
2923-ARZLG,一年合约,在网,未开通互联网,已开通电话,0,19.7
3976-NLDEZ,月付套餐,在网,未开通互联网,已开通电话,1,20.6
2282-YGNOR,一年合约,在网,宽带 DSL,已开通电话,29,58
5336-UFNZP,一年合约,在网,光纤,已开通电话,65,107.45
6854-EXGSF,月付套餐,在网,宽带 DSL,已开通电话,8,65.5
1241-EZFMJ,两年合约,在网,未开通互联网,已开通电话,61,25.45
9233-PSYHO,一年合约,在网,光纤,已开通电话,45,100.15
5376-PCKNB,一年合约,在网,光纤,已开通电话,72,104.45
8044-BGWPI,月付套餐,在网,未开通互联网,已开通电话,12,21.15
4060-LDNLU,月付套餐,在网,光纤,已开通电话,7,96.2
3589-PPVKW,月付套餐,在网,宽带 DSL,已开通电话,9,44.4
8327-LZKAS,一年合约,已流失,光纤,已开通电话,43,107.55
5887-IKKYO,两年合约,在网,光纤,已开通电话,58,94.35
1075-BGWOH,月付套餐,已流失,光纤,已开通电话,16,98.75
1755-RMCXH,月付套餐,在网,未开通互联网,已开通电话,2,20.3
0302-JOIVN,月付套餐,已流失,光纤,已开通电话,8,101.15
3858-XHYJO,一年合约,在网,光纤,已开通电话,40,105.75
4299-SIMNS,月付套餐,在网,光纤,已开通电话,9,81.15
7025-IWFHT,一年合约,在网,光纤,已开通电话,41,89.55
6261-LHRTG,月付套餐,在网,宽带 DSL,已开通电话,26,54.75
7841-FCRQD,一年合约,在网,宽带 DSL,已开通电话,33,53.75
2056-EVGZL,一年合约,在网,光纤,已开通电话,68,105.75
8777-MBMTS,两年合约,在网,光纤,已开通电话,65,105.85
7753-USQYQ,一年合约,在网,宽带 DSL,已开通电话,55,64.2
5366-IJEQJ,月付套餐,已流失,光纤,已开通电话,20,88.7
7661-CPURM,一年合约,在网,光纤,已开通电话,19,87.7
6233-HXJMX,月付套餐,在网,光纤,已开通电话,45,89.3
5902-WBLSE,两年合约,在网,未开通互联网,已开通电话,70,20.15
1981-INRFU,月付套餐,已流失,光纤,已开通电话,2,79.75
4971-PUYQO,月付套餐,已流失,光纤,已开通电话,27,94.55
3239-TPHPZ,两年合约,在网,未开通互联网,已开通电话,12,20.05
5115-GZDEL,两年合约,在网,宽带 DSL,未开通电话,72,67.2
3338-CVVEH,月付套餐,在网,光纤,已开通电话,12,94.55
8485-GJCDN,月付套餐,已流失,光纤,已开通电话,5,69.05
2615-YVMYX,月付套餐,在网,光纤,已开通电话,71,107.5
2851-STERV,一年合约,在网,宽带 DSL,已开通电话,35,73
4393-GEADV,两年合约,在网,光纤,已开通电话,70,114.75
8486-AYEQH,月付套餐,在网,光纤,已开通电话,31,76.05
1527-SXDPN,两年合约,已流失,光纤,已开通电话,52,96.25
6029-WTIPC,月付套餐,已流失,光纤,已开通电话,37,101.1
8634-CILSZ,一年合约,已流失,光纤,已开通电话,69,104.7
5419-JKZNQ,月付套餐,在网,光纤,已开通电话,30,77.9
2495-KZNFB,月付套餐,在网,光纤,已开通电话,33,90.65
1409-PHXTF,两年合约,在网,光纤,已开通电话,54,110.45
4560-WQAQW,一年合约,在网,宽带 DSL,已开通电话,59,68.7
9591-YVTEB,月付套餐,在网,宽带 DSL,未开通电话,55,44.85
9309-BZGNT,一年合约,在网,宽带 DSL,未开通电话,69,29.8
4274-DRSQT,一年合约,在网,光纤,已开通电话,66,88.9
2027-DNKIV,一年合约,在网,宽带 DSL,已开通电话,37,58.75
8075-GXIUB,一年合约,在网,未开通互联网,已开通电话,9,19.85
2885-HIJDH,两年合约,在网,宽带 DSL,已开通电话,69,86.9
5424-RLQLC,月付套餐,在网,宽带 DSL,已开通电话,10,59.65
6682-QJDGB,月付套餐,已流失,宽带 DSL,已开通电话,40,55.25
6507-DTJZV,月付套餐,在网,宽带 DSL,已开通电话,13,66.4
8780-IXSTS,月付套餐,已流失,光纤,已开通电话,6,90.1
7673-BQGKU,两年合约,在网,未开通互联网,已开通电话,69,20.15
6723-WSNTY,一年合约,在网,光纤,已开通电话,66,108.1
9530-EHPOH,月付套餐,已流失,宽带 DSL,已开通电话,11,53.75
2725-IWWBA,一年合约,在网,宽带 DSL,已开通电话,46,56.9
0345-HKJVM,月付套餐,已流失,光纤,已开通电话,6,89.3
1061-PNTHC,月付套餐,在网,光纤,已开通电话,56,109.6
0394-YONDK,两年合约,在网,未开通互联网,已开通电话,70,25.15
6574-MCOEH,一年合约,在网,宽带 DSL,已开通电话,33,79.15
7399-QHBJS,两年合约,在网,宽带 DSL,已开通电话,72,66.75
3049-SOLAY,月付套餐,已流失,光纤,已开通电话,3,95.2
0997-YTLNY,月付套餐,在网,宽带 DSL,已开通电话,19,48.8
3317-HRTNN,月付套餐,已流失,宽带 DSL,未开通电话,5,45.7
9479-HYNYL,两年合约,在网,宽带 DSL,已开通电话,71,80.7
3235-ETOOB,月付套餐,已流失,光纤,已开通电话,8,74.5
9708-KFDBY,月付套餐,在网,未开通互联网,已开通电话,1,20.55
8058-INTPH,月付套餐,已流失,光纤,已开通电话,1,79.65
3642-GKTCT,一年合约,在网,光纤,已开通电话,61,115.1
0774-RMNUW,两年合约,在网,宽带 DSL,未开通电话,71,59.7
1334-PDUKM,一年合约,在网,光纤,已开通电话,68,86.45
0756-MPZRL,一年合约,在网,宽带 DSL,未开通电话,46,33.7
2242-MFOTG,一年合约,在网,光纤,已开通电话,33,80.1
2927-CVULT,两年合约,在网,光纤,已开通电话,53,104.05
2144-BFDSO,月付套餐,在网,光纤,已开通电话,50,108.75
8745-PVESG,一年合约,在网,宽带 DSL,未开通电话,57,41.1
7647-GYYKX,两年合约,在网,未开通互联网,已开通电话,54,20.35
5647-FXOTP,月付套餐,在网,光纤,已开通电话,60,105.9
5569-OUICF,月付套餐,已流失,光纤,已开通电话,28,101.3
8821-XNHVZ,月付套餐,已流失,光纤,已开通电话,1,80.05
2082-OJVTK,月付套餐,已流失,光纤,已开通电话,29,89.2
9700-ISPUP,月付套餐,在网,宽带 DSL,已开通电话,10,65.5
9839-ETQOE,月付套餐,在网,宽带 DSL,未开通电话,43,40.45
6078-VESFR,月付套餐,在网,光纤,已开通电话,13,70.45
9027-TMATR,两年合约,在网,宽带 DSL,已开通电话,43,78.8
5940-NFXKV,月付套餐,已流失,光纤,已开通电话,19,83.65
1941-HOSAM,月付套餐,在网,光纤,已开通电话,1,90.1
9110-HSGTV,两年合约,在网,宽带 DSL,已开通电话,69,82.45
0704-VCUMB,两年合约,在网,未开通互联网,已开通电话,61,20.25
6171-ZTVYB,月付套餐,在网,宽带 DSL,已开通电话,43,66.25
8053-WWDRO,月付套餐,已流失,未开通互联网,已开通电话,6,19.5
9564-KCLHR,月付套餐,已流失,宽带 DSL,已开通电话,1,51.25
1935-IMVBB,月付套餐,在网,光纤,已开通电话,56,89.7
2535-PBCGC,两年合约,在网,宽带 DSL,未开通电话,70,64.55
2082-CEFLT,月付套餐,已流失,宽带 DSL,已开通电话,1,45.6
1470-PSXNM,一年合约,在网,光纤,已开通电话,49,93.65
1213-NGCUN,月付套餐,已流失,宽带 DSL,已开通电话,6,49.65
2498-XLDZR,两年合约,在网,宽带 DSL,已开通电话,32,73.6
9866-OCCKE,两年合约,在网,光纤,已开通电话,72,109.75
5338-YHWYT,两年合约,在网,宽带 DSL,已开通电话,37,61.45
7718-UPSKJ,一年合约,在网,光纤,已开通电话,69,106.4
8731-WBBMB,月付套餐,在网,宽带 DSL,已开通电话,26,81.9
1448-CYWKC,一年合约,在网,光纤,已开通电话,58,105.2
7901-IIDQV,一年合约,在网,宽带 DSL,已开通电话,24,54.6
