"id","title","url","time","source","keyword"
"367","成都市智慧蓉城住建城运分中心（成都市住房和城乡建设信息档案中心）数据库账号密码安全管理系统建设项目(二次)中标（成交）结果公告","http://www.ggzy.gov.cn/information/html/a/510000/0202/202512/01/005190967231e2574248a950b7ec6a00e1a5.shtml","2025-12-01","全国公共资源交易平台","智慧"
"368","智慧校园软硬件运维服务及网络安全服务(CQS25C02238)竞争性磋商公告","http://www.ggzy.gov.cn/information/html/a/500000/0201/202512/01/00507c6dc171fe614623b79b92e895c75d3e.shtml","2025-12-01","全国公共资源交易平台","智慧"
"369","宁夏大学附属中学智慧作业系统学生自主学习终端套装采购项目中标公告","http://www.ggzy.gov.cn/information/html/a/640000/0202/202512/01/0064518c89708e98425bafbd7edf67e57692.shtml","2025-12-01","全国公共资源交易平台","智慧"
"370","三台县农业农村局四川省生猪生产智慧管理平台试点项目竞争性磋商公告","http://www.ggzy.gov.cn/information/html/a/510000/0201/202512/01/00516e85a280df2148819f6b4930d0850f3b.shtml","2025-12-01","全国公共资源交易平台","智慧"
"371","伊春市中级人民法院智慧融合法庭设备采购中标（成交）结果公告","http://www.ggzy.gov.cn/information/html/a/230000/0202/202512/01/0023e512465a46634335aae6039be3a23087.shtml","2025-12-01","全国公共资源交易平台","智慧"
"372","“智慧民防”应急与城运一体化平台项目的采购文件更正公告","http://www.ggzy.gov.cn/information/html/a/310000/0204/202512/01/0031eda4487e0d844448a16814bff654bc9c.shtml","2025-12-01","全国公共资源交易平台","智慧"
"373","公立医院高质量发展示范项目-长春市中心医院智慧医院能力提升项目-业务应用软件及相关配套硬件更正公告","http://www.ggzy.gov.cn/information/html/a/220000/0204/202512/01/00225f2af06812bf4b67b81256e81c4b13db.shtml","2025-12-01","全国公共资源交易平台","智慧"
"374","墨竹工卡县南京实验小学、扎西岗南京希望小学新建云计算机教室及补充监控点位采购项目（二次）磋商公告","http://www.ggzy.gov.cn/information/html/a/540000/0201/202511/28/0054a9ed77d47019402b9ddff3ee5535d375.shtml","2025-11-28","全国公共资源交易平台","云计算"
"375","闵行区教育局云计算服务采购(25年运维)的合同","http://www.ggzy.gov.cn/information/html/a/310000/0203/202511/27/0031c98a42709f834bd489b927083149b632.shtml","2025-11-27","全国公共资源交易平台","云计算"
"376","山东商业职业技术学院云计算技术与应用系——物联网工业数据采集与处理应用开发平台及工业物联网数据可视化管理平台及智能物联网行业应用场景创新平台(2)公开招标公告","http://www.ggzy.gov.cn/information/html/a/370000/0201/202511/27/0037a25b9276476f4a59849e17f1f39a922a.shtml","2025-11-27","全国公共资源交易平台","云计算"
"377","德阳市中西医结合医院2025年云计算服务中标（成交）结果公告","http://www.ggzy.gov.cn/information/html/a/510000/0202/202511/26/005183ed67b6348d48aab4a6fb699c38f537.shtml","2025-11-26","全国公共资源交易平台","云计算"
"378","山东商业职业技术学院云计算技术与应用系——物联网工业数据采集与处理应用开发平台及工业物联网数据可视化管理平台及智能物联网行业应用场景创新平台终止公告","http://www.ggzy.gov.cn/information/html/a/370000/0204/202511/26/003706fc52d0df7c45d5a55cae045dbed03a.shtml","2025-11-26","全国公共资源交易平台","云计算"
"379","天津电子信息职业技术学院第二期“双高计划”云计算技术创新基地项目_第1包","http://www.ggzy.gov.cn/information/html/a/120000/0203/202511/26/00129289a35998f748b7bc11d9ea98fd35d6.shtml","2025-11-26","全国公共资源交易平台","云计算"
"380","江西省机电设备招标有限公司关于江西生物科技职业学院信息工程系云计算综合实训室项目（项目编号：JXTC2025070324）电子化竞争性谈判公告","http://www.ggzy.gov.cn/information/html/a/360000/0201/202511/25/0036ea2de329a8d6412ca122be98ac1236e5.shtml","2025-11-26","全国公共资源交易平台","云计算"
"381","江苏省常州技师学院云计算工学一体实训工作站项目中标（成交）结果公告采购包1","http://www.ggzy.gov.cn/information/html/a/320000/0202/202511/25/003268aa04a5a9174d5e94b2816bf596bd3d.shtml","2025-11-25","全国公共资源交易平台","云计算"
"382","山东商业职业技术学院山东商业职业技术学院云计算技术与应用系——物联网行业应用工程实践操作平台及智能物联网边缘计算科研创新平台更正公告","http://www.ggzy.gov.cn/information/html/a/370000/0204/202511/25/0037a7c60599b825485dbe3c48e92d39a0d3.shtml","2025-11-25","全国公共资源交易平台","云计算"
"383","鲲鹏云计算实训室教学设备采购及安装项目采购结果公告","http://www.ggzy.gov.cn/information/html/a/610000/0202/202511/25/006184f9352f90e2432a8b6f9fca88bd3ec4.shtml","2025-11-25","全国公共资源交易平台","云计算"
"384","桐城师范高等专科学校云计算产教融合中心建设项目竞争性谈判公告","http://www.ggzy.gov.cn/information/html/a/340000/0201/202511/21/003475f0538397b24e4290bc1a0acfc540a6.shtml","2025-11-21","全国公共资源交易平台","云计算"
"385","国家超级计算深圳中心（深圳云计算中心）机房配套设施运维服务项目中标（成交）结果公告","http://www.ggzy.gov.cn/information/html/a/440000/0202/202511/21/0044496ba6dcb3604e0bafd0186408ba959f.shtml","2025-11-21","全国公共资源交易平台","云计算"
"386","关于云计算服务的框架协议合同","http://www.ggzy.gov.cn/information/html/a/310000/0203/202511/21/00319018b82fa5d448299b1eeeeaf90568df.shtml","2025-11-21","全国公共资源交易平台","云计算"
"387","天津电子信息职业技术学院&nbsp;天津电子信息职业技术学院第二期“双高计划”云计算技术创新基地项目&nbsp;(项目编号:SHGP-2025-A584)中标公告","http://www.ggzy.gov.cn/information/html/a/120000/0202/202511/20/00128cbcf3e6473b498e8d9b21d3cba09b8b.shtml","2025-11-20","全国公共资源交易平台","云计算"
"388","山东商业职业技术学院云计算技术与应用系——物联网行业应用工程实践操作平台及智能物联网边缘计算科研创新平台公开招标公告","http://www.ggzy.gov.cn/information/html/a/370000/0201/202511/20/003792d2131dc5d6495e855d35d545a9e621.shtml","2025-11-20","全国公共资源交易平台","云计算"
"389","创新型AI数智人才培养基地—云计算创新人才培养实训平台(重新采购第1次)项目招标公告","http://www.ggzy.gov.cn/information/html/a/440000/0201/202511/20/00442294a5d83c534604964c2ffa06df89f9.shtml","2025-11-19","全国公共资源交易平台","云计算"
"390","长治市人民政府信息中心基于云计算的集约化政府网站群平台技术支撑运维服务结果公告","http://www.ggzy.gov.cn/information/html/a/140000/0202/202511/19/0014429aa0d1138043308cff4da5c509b353.shtml","2025-11-19","全国公共资源交易平台","云计算"
"391","四川天府新区智慧城市运行局云计算服务（浪潮云）采购项目中标（成交）结果公告","http://www.ggzy.gov.cn/information/html/a/510000/0202/202511/19/0051804e63db4277400d8005c86c3ce03182.shtml","2025-11-19","全国公共资源交易平台","云计算"
"392","四川天府新区智慧城市运行局云计算服务（鲲鹏云）采购项目中标（成交）结果公告","http://www.ggzy.gov.cn/information/html/a/510000/0202/202511/19/0051609897b5b4404b488b7590bab2d7df8c.shtml","2025-11-19","全国公共资源交易平台","云计算"
"393","山东商业职业技术学院云计算技术与应用系—AI赋能创新实践条件建设项目（11740）公开招标公告","http://www.ggzy.gov.cn/information/html/a/370000/0201/202511/19/00375abaa28d74f44116bbf51a9b9f6969b8.shtml","2025-11-19","全国公共资源交易平台","云计算"
"394","创新型AI数智人才培养基地—云计算创新人才培养实训平台项目招标失败公告","http://www.ggzy.gov.cn/information/html/a/440000/0204/202511/19/0044cf7c21eeb6d14945b5473b2a7f6d07d2.shtml","2025-11-18","全国公共资源交易平台","云计算"
"395","常州市中心血站云计算资源租赁采购公告","http://www.ggzy.gov.cn/information/html/a/320000/0201/202511/18/00324a43296ea395489887a727ceaba8d6b7.shtml","2025-11-18","全国公共资源交易平台","云计算"
"396","伊金霍洛旗大数据中心平安“伊金霍洛”城域网云存储、云计算服务项目招标公告.html","http://www.ggzy.gov.cn/information/html/a/150000/0201/202511/21/0015d7bd41699975434fa71892d6254bcfa9.shtml","2025-11-18","全国公共资源交易平台","云计算"
"397","怀来县职业技术教育中心云计算运维专班人才培养服务项目公开招标公告","http://www.ggzy.gov.cn/information/html/a/130000/0201/202511/17/001316501759699c452e850ba5227f6dc875.shtml","2025-11-17","全国公共资源交易平台","云计算"
"398","山东商业职业技术学院云计算技术与应用系——物联网工业数据采集与处理应用开发平台及工业物联网数据可视化管理平台及智能物联网行业应用场景创新平台公开招标公告","http://www.ggzy.gov.cn/information/html/a/370000/0201/202511/17/003776ed1b5e9c6b44bb83e51755918cc751.shtml","2025-11-17","全国公共资源交易平台","云计算"
"399","酒泉云计算(大数据)中心(2-1机房、2-2机房)节能降碳设备更新改造及联合运营项目","http://www.ggzy.gov.cn/information/html/a/620000/0201/202511/14/0062e7ceab899e42421e9c1138965a33729b.shtml","2025-11-14","全国公共资源交易平台","云计算"
"400","关于云计算服务的框架协议合同","http://www.ggzy.gov.cn/information/html/a/310000/0203/202511/13/00318adf77c4c8b54f698bbc73d5d81ce734.shtml","2025-11-13","全国公共资源交易平台","云计算"
"401","2025年无线电云计算服务(二期）的公开招标公告","http://www.ggzy.gov.cn/information/html/a/310000/0201/202511/13/0031c4d1d1b05ca04c2b888f0efa2deda07e.shtml","2025-11-13","全国公共资源交易平台","云计算"
"402","德阳市数据局2025年德阳市市级信息化项目云计算服务项目招标公告","http://www.ggzy.gov.cn/information/html/a/510000/0201/202511/12/00517c8534bbeae34d469d5a133ed3c0fbeb.shtml","2025-11-11","全国公共资源交易平台","云计算"
"403","墨竹工卡县南京实验小学、扎西岗南京希望小学新建云计算机教室及补充监控点位采购项目磋商公告","http://www.ggzy.gov.cn/information/html/a/540000/0201/202511/11/0054bcef0a00b17e4445ab0b30392114280e.shtml","2025-11-11","全国公共资源交易平台","云计算"
"404","四川天府新区智慧城市运行局云计算服务（新华三云）采购项目中标（成交）结果公告","http://www.ggzy.gov.cn/information/html/a/510000/0202/202511/11/0051923c44f1636b4704976527aa24ad0e9c.shtml","2025-11-11","全国公共资源交易平台","云计算"
"405","江苏省常州技师学院云计算工学一体实训工作站项目竞争性磋商公告","http://www.ggzy.gov.cn/information/html/a/320000/0201/202511/11/0032e13acc6cd45d49eca76b1d039dc731df.shtml","2025-11-11","全国公共资源交易平台","云计算"
"406","关于云计算服务的框架协议合同","http://www.ggzy.gov.cn/information/html/a/310000/0203/202511/11/0031c1261ba1aed24625afda980a68cf40aa.shtml","2025-11-11","全国公共资源交易平台","云计算"
"407","闵行区教育局云计算服务采购(25年运维)的中标（成交）结果公告","http://www.ggzy.gov.cn/information/html/a/310000/0202/202511/11/003142aa5624e6b348528d23569f3de5275b.shtml","2025-11-11","全国公共资源交易平台","云计算"
"408","实训云计算平台及教学空间综合服务平台(CQS25A04446)中标（成交）结果公告","http://www.ggzy.gov.cn/information/html/a/500000/0202/202511/11/0050035cd23fcc344549b4d31e4feb1412ae.shtml","2025-11-11","全国公共资源交易平台","云计算"
"409","唐山市丰润区教育局唐山市丰润区小学和部分初中云计算机教室项目公开招标公告（异地+双盲）","http://www.ggzy.gov.cn/information/html/a/130000/0201/202511/11/001315a1ec2913414e738b53246922a87756.shtml","2025-11-11","全国公共资源交易平台","云计算"
"410","甘肃交通职业技术学院实训教学设备更新项目——云计算教科研服务设备升级项目（三期）项目中标公告","http://www.ggzy.gov.cn/information/html/a/620000/0202/202511/11/00620f020ae498784f6db428c70a61bc830c.shtml","2025-11-11","全国公共资源交易平台","云计算"
"411","关于国家超级计算深圳中心（深圳云计算中心）机房配套设施运维服务项目的更正公告","http://www.ggzy.gov.cn/information/html/a/440000/0204/202511/10/0044052bf0ac5cee4f8aa537d9450d678c40.shtml","2025-11-10","全国公共资源交易平台","云计算"
"412","密云区智慧办公平台建设项目基础软件开发服务、云计算服务中标公告","http://www.ggzy.gov.cn/information/html/a/110000/0202/202511/10/001151a44a28342d4340b64a23d9f2bc56fd.shtml","2025-11-10","全国公共资源交易平台","云计算"
"413","云计算认证实训室建设项目(二次)","http://www.ggzy.gov.cn/information/html/a/440000/0203/202511/09/00442863384c00534fefba3018041d419965.shtml","2025-11-09","全国公共资源交易平台","云计算"
"414","广东科学技术职业学院建筑智能化技术科研实训平台采购","http://www.ggzy.gov.cn/information/html/a/440000/0203/202512/02/0044d9d29cd7062647df84ad9b7d43d8da47.shtml","2025-12-02","全国公共资源交易平台","广东"
"415","广东省粤东技师学院一体化教室信息化设备采购项目(二次)","http://www.ggzy.gov.cn/information/html/a/440000/0203/202512/02/00445b512cb7909241efa3ec7bf5fe548fd5.shtml","2025-12-01","全国公共资源交易平台","广东"
"416","广东医科大学附属医院2025年医疗设备采购项目（二十）招标公告","http://www.ggzy.gov.cn/information/html/a/440000/0201/202512/01/0044bf526766ae5744cfb1c2e06c1a8c1e08.shtml","2025-12-01","全国公共资源交易平台","广东"
"417","广东药科大学食品科学学院体式显微镜等采购项目（GZSW25156HG4013）结果公告","http://www.ggzy.gov.cn/information/html/a/440000/0202/202512/01/0044981e1452e8c8445fbc924f0bb42916ea.shtml","2025-12-01","全国公共资源交易平台","广东"
"418","广东药科大学药学院高效液相色谱仪等教学仪器采购项目（0877-25GZTP4ZC0745）中标公告","http://www.ggzy.gov.cn/information/html/a/440000/0202/202512/01/0044be9e0fb642ac4674adbc2abf30ee09e2.shtml","2025-12-01","全国公共资源交易平台","广东"
"419","广东省农业质量安全检测中心项目仪器设备采购结果更正公告（第一次）","http://www.ggzy.gov.cn/information/html/a/440000/0204/202512/01/0044f1479f0eaf1341a09fc91835af89d49e.shtml","2025-12-01","全国公共资源交易平台","广东"
"420","广东广播电视台超高清智慧新闻制播平台项目结果公告","http://www.ggzy.gov.cn/information/html/a/440000/0202/202512/01/0044901777a7c97e4c2abf11a1090e4a4527.shtml","2025-12-01","全国公共资源交易平台","广东"
"421","广东广播电视台8讯道4K超高清XR演播室系统项目结果公告","http://www.ggzy.gov.cn/information/html/a/440000/0202/202512/01/0044699478d8c5b046cda7a78dcaa4baa329.shtml","2025-12-01","全国公共资源交易平台","广东"
"422","广东广播电视台融媒数智云原生平台项目（软硬件及总集成等服务）结果公告","http://www.ggzy.gov.cn/information/html/a/440000/0202/202512/01/0044278d4dceb9124712b6e475c462ef404f.shtml","2025-12-01","全国公共资源交易平台","广东"
"423","广东医科大学附属医院2025年医疗设备采购项目（二十一）招标公告","http://www.ggzy.gov.cn/information/html/a/440000/0201/202512/01/00443bb20809c09b45518bf2ff7d5d5d170b.shtml","2025-12-01","全国公共资源交易平台","广东"
"424","广东省设计暴雨洪水研究及查算手册编制采购包2结果公告","http://www.ggzy.gov.cn/information/html/a/440000/0202/202512/01/00442d69be807fcd423b8f400f564d854874.shtml","2025-12-01","全国公共资源交易平台","广东"
"425","广东省设计暴雨洪水研究及查算手册编制采购包1结果公告","http://www.ggzy.gov.cn/information/html/a/440000/0202/202512/01/00446c815023d92a424a8c27c1c7bb20d5e1.shtml","2025-12-01","全国公共资源交易平台","广东"
"426","广东松山职业技术学院曲江校区物业管理服务项目结果公告","http://www.ggzy.gov.cn/information/html/a/440000/0202/202512/01/00442492c4c74371400ea1f13772f1dc3192.shtml","2025-12-01","全国公共资源交易平台","广东"
"427","先进能源科学与技术广东省实验室靶站一回路冷却水系统采购项目招标公告","http://www.ggzy.gov.cn/information/html/a/440000/0201/202512/01/0044800b36769a3440509944bcbf6837c29e.shtml","2025-12-01","全国公共资源交易平台","广东"
"428","2025年广东省城镇燃气供应站等安全专项评估项目竞争性磋商公告","http://www.ggzy.gov.cn/information/html/a/440000/0201/202512/01/00440f8b57d74e834d368228489aa67662fb.shtml","2025-12-01","全国公共资源交易平台","广东"
"429","广东省农业农村厅2026-2027年度机关食堂餐饮材料配送服务采购项目结果公告","http://www.ggzy.gov.cn/information/html/a/440000/0202/202512/01/0044a2862e3c16bc41f894e72661a3705e28.shtml","2025-12-01","全国公共资源交易平台","广东"
"430","省市场监管局广东省市场监管统计分析系统改造及运营服务（2025年）项目","http://www.ggzy.gov.cn/information/html/a/440000/0203/202512/01/0044c5c141581c934b5da19a69b0f0230003.shtml","2025-12-01","全国公共资源交易平台","广东"
"431","广东职业技术学院高明校区景观提升改造项目（一期）","http://www.ggzy.gov.cn/information/html/a/440000/0203/202512/01/004400bf5d50125949e583ff9ecca86a22d1.shtml","2025-12-01","全国公共资源交易平台","广东"
"432","2026年度广东省惠州监狱（广东省广裕集团惠州实业有限公司）服务外包项目结果公告","http://www.ggzy.gov.cn/information/html/a/440000/0202/202512/01/004442b23c8a01bd4d23a8f1d71f7186d0c1.shtml","2025-12-01","全国公共资源交易平台","广东"
"433","广东省县域医共体医疗设备更新项目（原中央苏区）——彩色多普勒超声诊断仪","http://www.ggzy.gov.cn/information/html/a/440000/0203/202512/01/004465385bdc924a41df85e1b99feab96f9b.shtml","2025-12-01","全国公共资源交易平台","广东"
"434","广东省县域医共体医疗设备更新项目（原中央苏区）——彩色多普勒超声诊断仪（便携式）","http://www.ggzy.gov.cn/information/html/a/440000/0203/202512/01/0044260b7dcbcdd242be8894045c96ada4ba.shtml","2025-12-01","全国公共资源交易平台","广东"
"435","广东省市场监管局粤标准系统开发及运维服务（2025年）招标公告","http://www.ggzy.gov.cn/information/html/a/440000/0201/202512/01/004475d81ead7ef94108baf2c44572839626.shtml","2025-12-01","全国公共资源交易平台","广东"
"436","广东省中医院信息化设备采购项目结果公告","http://www.ggzy.gov.cn/information/html/a/440000/0202/202512/01/0044d648ac21923b45e1b5785318ced240a0.shtml","2025-12-01","全国公共资源交易平台","广东"
"437","广东省中医院信息化设备采购项目结果公告","http://www.ggzy.gov.cn/information/html/a/440000/0202/202512/01/0044aafc32c9443e45a7a4b64173f3936a12.shtml","2025-12-01","全国公共资源交易平台","广东"
"438","广东省中医院信息化设备采购项目结果公告","http://www.ggzy.gov.cn/information/html/a/440000/0202/202512/01/00446f441dc41b2245faab9cdc23e39533e9.shtml","2025-12-01","全国公共资源交易平台","广东"
"439","黄浦区广东路192-246号上海文物商店房屋修缮改造工程的中标（成交）结果公告","http://www.ggzy.gov.cn/information/html/a/310000/0202/202511/28/0031454a0ec8bd4f47449ed94c1e4f80ed25.shtml","2025-11-28","全国公共资源交易平台","广东"
"440","广东职业技术学院国双高项目：智能机器人纺织协同创新实训基地","http://www.ggzy.gov.cn/information/html/a/440000/0203/202511/27/0044fe75497bc33c44658280a7d9f572cf18.shtml","2025-11-27","全国公共资源交易平台","广东"
"441","广东省全域土地综合整治涉及生态保护红线优化机制研究","http://www.ggzy.gov.cn/information/html/a/440000/0203/202511/27/0044d047d9925cfb4b31b80f0a5c690332af.shtml","2025-11-27","全国公共资源交易平台","广东"
"442","广东医科大学附属医院全院医疗区电梯定点维保项目（项目编号：0724-2511Z1977823）公开招标公告","http://www.ggzy.gov.cn/information/html/a/440000/0201/202511/27/0044480b0d467a724a0e974690539366961f.shtml","2025-11-27","全国公共资源交易平台","广东"
"443","广东省审计厅2026年政务信息化运维运营、网络安全运营及政务信息化系统测评服务项目采购更正公告（第一次）","http://www.ggzy.gov.cn/information/html/a/440000/0204/202511/27/0044d830444cc03249449147e02318e327c9.shtml","2025-11-27","全国公共资源交易平台","广东"
"444","先进能源科学与技术广东省实验室SIMM项目常规直流电缆采购项目","http://www.ggzy.gov.cn/information/html/a/440000/0203/202511/27/00443e586250caef49ea87e9384256f8b9e3.shtml","2025-11-27","全国公共资源交易平台","广东"
"445","广东番禺中学附属幼儿园2026年综合服务采购项目招标公告","http://www.ggzy.gov.cn/information/html/a/440000/0201/202511/27/00446f0778cd74454c1fbcac4f802d2c7707.shtml","2025-11-27","全国公共资源交易平台","广东"
"446","广东环境保护工程职业学院核心交换机及DNS设备采购项目（GZSW25156HG3249）结果公告","http://www.ggzy.gov.cn/information/html/a/440000/0202/202511/27/00449df17c3f60b14222830f837ce88ca081.shtml","2025-11-27","全国公共资源交易平台","广东"
"447","广东环境保护工程职业学院核心交换机及DNS设备采购项目（GZSW25156HG3249）结果公告","http://www.ggzy.gov.cn/information/html/a/440000/0202/202511/27/004403761afe113b4a99862d55b76c0dbaed.shtml","2025-11-27","全国公共资源交易平台","广东"
"448","广东省番禺监狱2025-2027年物业管理服务项目合同","http://www.ggzy.gov.cn/information/html/a/440000/0203/202511/27/0044c216096ca4fd45af8ca38a0c2858fe05.shtml","2025-11-27","全国公共资源交易平台","广东"
"449","广东省药品检验所2025年实验耗材采购项目（第二批）(二次)","http://www.ggzy.gov.cn/information/html/a/440000/0203/202511/27/0044aa15f226d5754325ab4938e081048cde.shtml","2025-11-27","全国公共资源交易平台","广东"
"450","广东广播电视台4K超高清版权综合管理系统[JGB202509S015]结果公告","http://www.ggzy.gov.cn/information/html/a/440000/0202/202511/27/00444e894e603b67417e9aad3a2bf093fdfa.shtml","2025-11-27","全国公共资源交易平台","广东"
"451","广东省现代农业装备研究院浮标波浪传感器采购项目结果公告","http://www.ggzy.gov.cn/information/html/a/440000/0202/202511/27/0044713253d3b8f54373817368ceb44217f8.shtml","2025-11-27","全国公共资源交易平台","广东"
"452","广东省现代农业装备研究院浮标气象传感器采购项目结果公告","http://www.ggzy.gov.cn/information/html/a/440000/0202/202511/27/004406a0d0de36e241b191eb2c86f0a02bf8.shtml","2025-11-27","全国公共资源交易平台","广东"
"453","广东省人民医院珠海医院（珠海市金湾中心医院）医疗设备整体维保服务采购项目（项目编号：0724-2531ZH403716）中标公告","http://www.ggzy.gov.cn/information/html/a/440000/0202/202511/27/0044ed8ffc2a49c844c784ead557b59982f2.shtml","2025-11-27","全国公共资源交易平台","广东"
"454","天津市血液中心私有云安全服务项目&nbsp;(项目编号:TGPC-2025-D-1260)公开招标公告","http://www.ggzy.gov.cn/information/html/a/120000/0201/202511/27/0012589d965539ba4287b5be864a70c8c0cf.shtml","2025-11-27","全国公共资源交易平台","私有云"
"455","滁州职业技术学院私有云平台项目更正公告","http://www.ggzy.gov.cn/information/html/a/340000/0201/202511/25/00344a1415593292445e86c1be929e2599eb.shtml","2025-11-25","全国公共资源交易平台","私有云"
"456","滁州职业技术学院私有云平台项目更正公告","http://www.ggzy.gov.cn/information/html/a/340000/0204/202511/25/00341f4ca32f69a340d48d04b626335aea36.shtml","2025-11-25","全国公共资源交易平台","私有云"
"457","枣庄经济学校校园私有云改造项目成交公告","http://www.ggzy.gov.cn/information/html/a/370000/0202/202511/21/003778038bf099c3488593f99e8f0eb05c1c.shtml","2025-11-21","全国公共资源交易平台","私有云"
"458","浙江汇永工程咨询有限公司关于台州技师学院私有云实训室（平台）采购项目中标(成交)结果公告","http://www.ggzy.gov.cn/information/html/a/330000/0202/202511/20/0033c2a88456f4e94855a5c325c1bdcf7ac4.shtml","2025-11-20","全国公共资源交易平台","私有云"
"459","业务系统私有云资源池建设项目结果公告","http://www.ggzy.gov.cn/information/html/a/440000/0202/202511/18/0044fd8e0611d1134866aa30f5d1a165a3c0.shtml","2025-11-18","全国公共资源交易平台","私有云"
"460","超融合私有云存储平台扩容升级成交结果公告","http://www.ggzy.gov.cn/information/html/a/370000/0202/202511/11/0037f340f34a52fc4710befc89b1327ce385.shtml","2025-11-11","全国公共资源交易平台","私有云"
"461","滁州职业技术学院私有云平台项目招标公告","http://www.ggzy.gov.cn/information/html/a/340000/0201/202511/11/0034a04c62af89a04af9a2f744e411329de4.shtml","2025-11-11","全国公共资源交易平台","私有云"
"462","校园私有云改造竞争性磋商公告","http://www.ggzy.gov.cn/information/html/a/370000/0201/202511/07/003752c37ddf554c495abd08c1cad0619954.shtml","2025-11-07","全国公共资源交易平台","私有云"
"463","广州市花都区人民医院2025私有云一期扩容采购项目","http://www.ggzy.gov.cn/information/html/a/440000/0203/202511/06/0044d921b3ee59b242dba1d7b1f48a130cda.shtml","2025-11-06","全国公共资源交易平台","私有云"
"464","浙江交通职业技术学院航海技术专业资源库平台船员考试练习系统（船员智练云）合同","http://www.ggzy.gov.cn/information/html/a/330000/0203/202512/02/00331a48d41ad9d54cdc98a96ba0b7d8a465.shtml","2025-12-02","全国公共资源交易平台","云"
"465","江西合胜合招标咨询有限公司关于江西工业贸易职业技术学院网络安全云防护服务外包项目（项目编号：HSH2025C119）竞争性磋商成交公告","http://www.ggzy.gov.cn/information/html/a/360000/0202/202512/02/00368a163cf37ddc40e9894e5c0dcdaa1c3d.shtml","2025-12-02","全国公共资源交易平台","云"
"466","长治市第十三中学校新校区配套设备云机房项目合同","http://www.ggzy.gov.cn/information/html/a/140000/0203/202512/02/0014c098f70f24c84827969833ed02cedefa.shtml","2025-12-01","全国公共资源交易平台","云"
"467","烟台市120急救指挥中心烟台市“云急救”综合救治服务平台建设暨120调度指挥系统升级项目（预采购）中","http://www.ggzy.gov.cn/information/html/a/370000/0204/202512/01/00379cc50fcfbce54d6a87b364ba259f2413.shtml","2025-12-01","全国公共资源交易平台","云"
"468","三峡云平台运维服务设计方案咨询项目中标公示","http://www.ggzy.gov.cn/information/html/a/420000/0202/202512/02/004246357da227144e3eaeedbdf72eafbbd0.shtml","2025-12-01","全国公共资源交易平台","云"
"469","左云县公共实训基地项目监理合同","http://www.ggzy.gov.cn/information/html/a/140000/0203/202512/01/0014a72ec1274f30465396249c3e9bbfd3b6.shtml","2025-12-01","全国公共资源交易平台","云"
"470","云之龙咨询集团有限公司关于1.5T医用磁共振成像系统采购（重2）YLZC2025-G1-990334-YZLZ&nbsp;中标结果公告","http://www.ggzy.gov.cn/information/html/a/450000/0202/202512/01/0045dcc355537aa44a30a786e2c850e07481.shtml","2025-12-01","全国公共资源交易平台","云"
"471","云之龙咨询集团有限公司关于2025&nbsp;年中央财政林业草原生态保护恢复资金一广西山口红树林国际重要湿地保护与恢复项目-生境修复治理及项目管理成效监测（GXZC2025-C3-003224-YZLZ）更正公告（四）","http://www.ggzy.gov.cn/information/html/a/450000/0204/202512/01/00454cfcfaf1c8814e8b8780ad33c4d21f13.shtml","2025-12-01","全国公共资源交易平台","云"
"472","云之龙咨询集团有限公司关于麻醉科设备一批采购（LZZC2025-G1-990858-YZLZ）公开招标公告","http://www.ggzy.gov.cn/information/html/a/450000/0201/202512/01/0045c4dc3a4f1c684b859e99cd6bf3e2bf65.shtml","2025-12-01","全国公共资源交易平台","云"
"473","友爱镇子云村基础设施沟渠建设农村公益事业项目","http://www.ggzy.gov.cn/information/html/a/510000/0201/202512/01/005108e60d9727774d779a62d449d787bf94.shtml","2025-12-01","全国公共资源交易平台","云"
"474","云之龙咨询集团有限公司关于柳州市人民医院全自动琼脂糖凝胶电泳仪及配套试剂采购（LZZC2025-G1-990899-YZLZ）公开招标公告","http://www.ggzy.gov.cn/information/html/a/450000/0201/202512/01/0045c2082f5a72194bd8a9b6a1427d690037.shtml","2025-12-01","全国公共资源交易平台","云"
"475","云之龙咨询集团有限公司NNZC2025-C3-991372-YZLZ出租交通行业服务质量第三方考核竞争性磋商公告","http://www.ggzy.gov.cn/information/html/a/450000/0201/202512/01/00451272831f028c4dea87ea55904c485a16.shtml","2025-12-01","全国公共资源交易平台","云"
"476","花果山大道振云社区段沿街环境整治工程成交公告采购包1","http://www.ggzy.gov.cn/information/html/a/320000/0202/202512/01/00327909bb8d508e404ea8e2edc5a76c9ebd.shtml","2025-12-01","全国公共资源交易平台","云"
"477","四川省公安厅交通管理总队云哨语音外呼线路租赁服务(二次)招标公告","http://www.ggzy.gov.cn/information/html/a/510000/0201/202512/01/0051b42f2f4e92bf40eea8ec3cb3d77b900a.shtml","2025-12-01","全国公共资源交易平台","云"
"478","胶州市中云街道办事处中云街道非直供电小区改造管廊配套工程成交公告","http://www.ggzy.gov.cn/information/html/a/370000/0202/202512/01/0037558151e28180443894cd0e6f24dcfc4e.shtml","2025-12-01","全国公共资源交易平台","云"
"479","甘南州住房公积金管理中心国产化桌面云建设项目公告","http://www.ggzy.gov.cn/information/html/a/620000/0201/202512/01/006257aea63989384aa89d1d5bb488b95a62.shtml","2025-12-01","全国公共资源交易平台","云"
