date,keyword,channel,device,region,page_views,search_count,result_clicks,avg_stay_seconds,bounce_rate
2025-11-13,招投标公告,直接访问,PC,北京,31,9,5,151.8,0.39
2025-11-13,中标结果,外部链接,移动端,四川,10,3,2,106.7,0.59
2025-11-13,评标专家,直接访问,PC,湖北,22,10,4,154.8,0.67
2025-11-13,项目立项,站内,PC,上海,52,11,8,119.4,0.63
2025-11-13,单一来源,直接访问,移动端,四川,28,6,4,67.1,0.19
2025-11-13,中标结果,直接访问,PC,广东,57,11,9,26.0,0.34
2025-11-13,供应商查询,外部链接,PC,湖北,32,5,2,142.0,0.61
2025-11-13,投诉处理,直接访问,PC,江苏,31,12,9,120.7,0.33
2025-11-13,采购信息,站内,移动端,浙江,34,8,3,154.4,0.31
2025-11-13,投标保证金,直接访问,PC,湖北,23,9,4,166.0,0.59
2025-11-13,采购信息,付费推广,PC,上海,27,3,2,157.3,0.39
2025-11-14,中标结果,直接访问,PC,湖北,29,8,5,63.7,0.45
2025-11-14,评标结果,站内,PC,广东,28,8,5,29.2,0.17
2025-11-14,工程招标,付费推广,移动端,广东,39,6,3,38.9,0.22
2025-11-14,政策解读,直接访问,移动端,广东,26,1,0,26.9,0.73
2025-11-14,竞争性谈判,直接访问,移动端,北京,56,12,9,110.3,0.75
2025-11-14,采购信息,外部链接,PC,湖北,5,5,1,39.1,0.19
2025-11-14,招投标公告,站内,移动端,浙江,11,2,0,145.3,0.28
2025-11-14,供应商查询,外部链接,PC,四川,24,1,0,87.8,0.73
2025-11-14,供应商查询,直接访问,PC,浙江,27,6,5,21.4,0.36
2025-11-14,采购信息,直接访问,PC,广东,36,11,4,55.3,0.38
2025-11-14,招投标公告,直接访问,PC,湖北,35,3,2,33.6,0.27
2025-11-14,供应商查询,直接访问,PC,湖北,34,2,1,70.7,0.53
2025-11-14,评标专家,站内,PC,四川,17,6,2,50.4,0.69
2025-11-14,工程招标,直接访问,PC,广东,28,9,6,149.8,0.6
2025-11-14,招标文件,直接访问,PC,广东,26,12,8,142.1,0.29
2025-11-14,采购信息,直接访问,移动端,浙江,31,2,1,143.2,0.65
2025-11-14,电子招投标,直接访问,移动端,北京,38,3,2,132.6,0.75
2025-11-14,行业报告,外部链接,移动端,上海,38,9,5,30.5,0.58
2025-11-14,更正公告,直接访问,PC,四川,31,5,3,71.6,0.18
2025-11-14,供应商查询,直接访问,PC,浙江,48,9,7,114.4,0.39
2025-11-14,中标结果,直接访问,PC,北京,18,1,0,121.8,0.23
2025-11-14,履约信息,直接访问,PC,广东,43,12,7,118.0,0.29
2025-11-14,供应商查询,外部链接,PC,山东,8,1,0,173.6,0.45
2025-11-14,投标保证金,外部链接,PC,浙江,14,4,3,91.6,0.26
2025-11-14,行业动态,外部链接,移动端,湖北,24,2,1,44.6,0.2
2025-11-14,开标记录,付费推广,移动端,四川,22,12,5,122.4,0.67
2025-11-14,招投标公告,外部链接,移动端,湖北,7,10,5,155.8,0.16
2025-11-14,采购信息,外部链接,移动端,上海,40,11,7,163.5,0.28
2025-11-14,中标结果,站内,PC,浙江,10,4,3,81.4,0.57
2025-11-14,合同公示,外部链接,PC,四川,22,6,2,24.0,0.65
2025-11-14,招投标公告,外部链接,PC,广东,19,7,4,25.8,0.58
2025-11-14,框架协议,站内,PC,四川,43,7,6,30.6,0.49
2025-11-14,招标文件,直接访问,PC,浙江,13,7,2,20.1,0.26
2025-11-14,评标结果,付费推广,移动端,广东,28,8,4,120.1,0.22
2025-11-14,信用查询,直接访问,移动端,浙江,31,7,4,20.3,0.23
2025-11-14,评标专家,直接访问,PC,北京,18,2,1,71.9,0.16
2025-11-14,政府采购,外部链接,PC,浙江,31,8,4,159.7,0.35
2025-11-14,中标结果,外部链接,移动端,上海,24,3,2,105.2,0.64
2025-11-14,供应商查询,付费推广,移动端,广东,23,4,2,87.6,0.66
2025-11-14,履约信息,外部链接,PC,浙江,22,6,5,59.9,0.57
2025-11-14,投诉处理,直接访问,移动端,上海,7,8,2,27.2,0.48
2025-11-14,框架协议,站内,PC,北京,20,1,0,41.2,0.67
2025-11-14,中标公示,站内,PC,北京,20,7,2,93.2,0.44
2025-11-14,政策解读,站内,PC,湖北,17,7,2,160.6,0.31
2025-11-14,采购信息,外部链接,PC,江苏,54,12,8,30.1,0.73
2025-11-14,工程招标,外部链接,移动端,山东,11,3,1,61.5,0.54
2025-11-14,更正公告,直接访问,移动端,广东,57,12,10,146.8,0.36
2025-11-14,招标文件,直接访问,PC,四川,44,7,4,58.5,0.74
2025-11-14,行业报告,直接访问,PC,山东,19,5,2,24.9,0.29
2025-11-14,招标文件,直接访问,PC,江苏,25,5,2,127.5,0.41
2025-11-14,采购信息,站内,移动端,广东,19,9,4,144.0,0.43
2025-11-14,招标文件,直接访问,PC,浙江,5,11,5,43.7,0.71
2025-11-14,工程招标,外部链接,移动端,四川,18,3,2,135.4,0.55
2025-11-15,招投标公告,付费推广,移动端,北京,30,7,4,102.7,0.52
2025-11-15,招投标公告,直接访问,移动端,湖北,28,6,3,127.8,0.57
2025-11-15,工程招标,直接访问,PC,上海,20,10,4,131.8,0.7
2025-11-15,评标结果,直接访问,PC,四川,6,1,0,103.4,0.69
2025-11-15,单一来源,直接访问,移动端,湖北,15,10,7,65.7,0.47
2025-11-15,法律法规,直接访问,移动端,四川,29,4,1,30.4,0.55
2025-11-15,工程招标,外部链接,PC,北京,31,10,3,103.4,0.45
2025-11-15,中标结果,直接访问,PC,浙江,34,4,3,69.6,0.26
2025-11-15,政策解读,外部链接,移动端,江苏,19,6,3,51.8,0.62
2025-11-15,行业动态,直接访问,移动端,江苏,16,3,2,148.0,0.34
2025-11-15,政策解读,直接访问,移动端,四川,18,11,4,100.4,0.42
2025-11-15,履约信息,直接访问,PC,四川,24,4,3,146.9,0.66
2025-11-15,评标结果,站内,移动端,浙江,16,7,5,179.6,0.19
2025-11-15,工程招标,直接访问,PC,四川,6,2,1,117.8,0.41
2025-11-15,询价公告,外部链接,PC,上海,25,12,6,66.9,0.36
2025-11-15,中标结果,直接访问,PC,四川,15,12,7,141.5,0.19
2025-11-15,履约信息,直接访问,PC,江苏,3,2,1,163.5,0.19
2025-11-15,开标记录,外部链接,PC,浙江,46,11,5,38.5,0.46
2025-11-15,评标结果,付费推广,PC,山东,7,7,3,54.4,0.71
2025-11-15,中标公示,直接访问,PC,浙江,28,8,4,38.7,0.54
2025-11-15,工程招标,站内,移动端,湖北,33,6,2,126.2,0.44
2025-11-15,供应商查询,外部链接,移动端,四川,16,11,9,144.2,0.5
2025-11-15,投诉处理,站内,移动端,浙江,28,10,6,56.4,0.54
2025-11-15,评标结果,直接访问,移动端,江苏,34,8,2,60.1,0.67
2025-11-15,供应商查询,站内,移动端,广东,16,2,1,143.1,0.67
2025-11-15,工程招标,直接访问,PC,浙江,37,9,5,159.0,0.42
2025-11-15,更正公告,直接访问,移动端,浙江,16,5,3,22.0,0.64
2025-11-15,评标结果,外部链接,移动端,浙江,39,9,4,155.3,0.63
2025-11-15,招投标公告,外部链接,移动端,江苏,43,9,7,86.7,0.47
2025-11-15,询价公告,站内,移动端,广东,30,9,6,161.9,0.65
2025-11-15,招标代理,直接访问,PC,山东,23,8,3,107.1,0.27
2025-11-15,电子招投标,外部链接,PC,湖北,9,2,1,28.5,0.44
2025-11-15,供应商查询,外部链接,PC,山东,23,4,1,121.6,0.28
2025-11-15,招投标公告,外部链接,PC,湖北,18,7,5,45.5,0.6
2025-11-15,项目立项,外部链接,PC,湖北,29,8,6,169.6,0.2
2025-11-15,工程招标,直接访问,移动端,上海,24,3,1,176.0,0.71
2025-11-15,中标结果,直接访问,移动端,北京,25,7,5,61.4,0.55
2025-11-15,供应商查询,外部链接,PC,四川,19,12,5,114.8,0.18
2025-11-15,法律法规,站内,PC,北京,14,4,3,73.3,0.23
2025-11-15,招标文件,站内,移动端,北京,19,2,1,178.7,0.66
2025-11-15,评标专家,外部链接,移动端,四川,15,2,1,151.3,0.41
2025-11-15,中标公示,直接访问,移动端,浙江,28,2,0,157.9,0.34
2025-11-15,行业动态,直接访问,移动端,上海,30,6,3,54.1,0.37
2025-11-15,采购信息,付费推广,移动端,上海,9,12,4,72.6,0.33
2025-11-15,供应商查询,直接访问,移动端,北京,36,5,3,110.5,0.66
2025-11-16,中标公示,直接访问,移动端,山东,11,1,0,107.4,0.26
2025-11-16,招投标公告,直接访问,移动端,四川,29,5,2,82.2,0.43
2025-11-16,政策解读,外部链接,移动端,浙江,21,7,4,120.5,0.65
2025-11-16,法律法规,直接访问,PC,北京,24,1,0,39.4,0.4
2025-11-16,中标结果,直接访问,PC,广东,13,7,5,40.8,0.75
2025-11-16,招标文件,外部链接,移动端,北京,10,2,1,90.4,0.72
2025-11-16,合同公示,站内,PC,湖北,15,10,7,111.3,0.59
2025-11-16,中标公示,直接访问,PC,上海,23,1,0,113.9,0.45
2025-11-16,行业报告,站内,移动端,广东,25,2,1,126.0,0.62
2025-11-16,投诉处理,外部链接,移动端,山东,25,7,2,119.7,0.38
2025-11-16,招投标公告,直接访问,PC,广东,21,1,0,177.2,0.31
2025-11-16,中标结果,直接访问,移动端,浙江,9,2,1,166.7,0.4
2025-11-16,企业资质,外部链接,PC,北京,39,12,10,177.7,0.31
2025-11-16,招标文件,外部链接,移动端,上海,31,10,3,137.1,0.21
2025-11-16,供应商查询,付费推广,移动端,广东,28,10,8,65.4,0.44
2025-11-16,中标结果,付费推广,移动端,广东,32,6,5,120.8,0.62
2025-11-16,招投标公告,外部链接,PC,北京,8,7,5,140.5,0.35
2025-11-16,法律法规,外部链接,移动端,湖北,6,1,0,116.6,0.37
2025-11-16,废标公告,直接访问,PC,山东,28,4,1,112.5,0.17
2025-11-16,工程招标,直接访问,PC,广东,36,6,2,88.0,0.25
2025-11-16,招标文件,付费推广,移动端,广东,17,5,4,60.9,0.32
2025-11-16,履约信息,直接访问,PC,北京,17,11,6,134.2,0.17
2025-11-16,招标文件,站内,移动端,江苏,11,2,0,50.2,0.21
2025-11-16,招投标公告,外部链接,移动端,北京,39,12,6,89.4,0.17
2025-11-16,履约信息,付费推广,PC,四川,44,11,7,159.8,0.18
2025-11-16,政府采购,直接访问,PC,广东,10,1,0,143.3,0.62
2025-11-16,开标记录,直接访问,PC,浙江,13,10,7,95.5,0.28
2025-11-16,中标公示,站内,PC,四川,46,9,7,122.1,0.33
2025-11-16,供应商查询,外部链接,PC,山东,14,9,3,176.0,0.58
2025-11-16,招标文件,外部链接,移动端,广东,19,6,2,34.4,0.58
2025-11-16,询价公告,直接访问,移动端,广东,9,1,0,136.0,0.22
2025-11-16,更正公告,付费推广,PC,浙江,5,11,5,159.7,0.5
2025-11-16,政府采购,直接访问,PC,浙江,26,12,8,154.4,0.41
2025-11-16,采购信息,直接访问,PC,山东,19,1,0,48.9,0.23
2025-11-16,招标文件,外部链接,PC,湖北,16,2,0,175.1,0.24
2025-11-16,单一来源,直接访问,PC,四川,34,3,2,30.4,0.22
2025-11-16,开标记录,直接访问,移动端,江苏,3,9,3,30.5,0.25
2025-11-16,工程招标,付费推广,PC,湖北,30,8,5,177.0,0.53
2025-11-16,供应商查询,外部链接,PC,浙江,24,9,6,99.8,0.21
2025-11-16,采购信息,直接访问,移动端,上海,20,9,3,125.3,0.54
2025-11-16,招标文件,直接访问,移动端,广东,12,6,4,117.6,0.69
2025-11-16,竞争性谈判,直接访问,PC,北京,20,7,4,71.7,0.42
2025-11-16,工程招标,直接访问,PC,上海,34,8,4,26.2,0.71
2025-11-16,行业报告,付费推广,移动端,山东,17,10,6,73.0,0.2
2025-11-16,招标文件,直接访问,移动端,四川,13,3,2,119.6,0.23
2025-11-16,招投标公告,直接访问,移动端,上海,41,5,3,122.2,0.25
2025-11-16,政策解读,外部链接,PC,上海,17,10,3,80.2,0.61
2025-11-16,合同公示,直接访问,PC,广东,28,5,3,140.1,0.74
2025-11-16,采购信息,直接访问,移动端,湖北,5,3,2,53.4,0.68
2025-11-17,更正公告,直接访问,PC,北京,13,4,1,152.9,0.26
2025-11-17,采购信息,外部链接,PC,广东,29,6,3,39.6,0.44
2025-11-17,中标公示,付费推广,PC,广东,36,12,6,118.9,0.54
2025-11-17,资格预审,站内,PC,山东,41,12,5,113.8,0.54
2025-11-17,招标文件,直接访问,PC,山东,40,12,7,118.9,0.42
2025-11-17,询价公告,站内,PC,湖北,17,9,3,36.3,0.21
2025-11-17,更正公告,外部链接,PC,四川,8,11,5,28.7,0.68
2025-11-17,电子招投标,外部链接,移动端,广东,42,12,6,131.4,0.71
2025-11-17,竞争性谈判,直接访问,移动端,上海,28,4,3,67.3,0.28
2025-11-17,供应商查询,付费推广,PC,湖北,49,12,10,127.9,0.7
2025-11-17,中标结果,外部链接,PC,北京,55,10,9,29.0,0.22
2025-11-17,供应商查询,外部链接,PC,浙江,21,10,3,37.0,0.54
2025-11-17,招标代理,外部链接,PC,湖北,35,5,2,46.8,0.65
2025-11-17,招标文件,外部链接,移动端,江苏,26,12,6,29.2,0.32
2025-11-17,合同公示,外部链接,移动端,广东,36,6,4,28.6,0.68
2025-11-17,开标记录,外部链接,PC,江苏,25,5,1,97.0,0.31
2025-11-17,政策解读,直接访问,PC,浙江,22,8,5,81.1,0.72
2025-11-17,招标文件,外部链接,PC,山东,13,2,0,29.0,0.25
2025-11-17,中标公示,直接访问,PC,山东,30,8,4,175.5,0.59
2025-11-17,供应商查询,直接访问,移动端,浙江,27,11,7,101.7,0.63
2025-11-17,政策解读,直接访问,PC,江苏,11,2,1,119.7,0.67
2025-11-17,招标文件,外部链接,移动端,广东,22,12,7,162.7,0.54
2025-11-17,废标公告,外部链接,PC,浙江,15,1,0,49.7,0.62
2025-11-17,采购信息,直接访问,PC,四川,26,10,4,119.5,0.36
2025-11-17,中标结果,直接访问,PC,四川,18,6,4,155.9,0.21
2025-11-17,中标公示,外部链接,PC,四川,17,3,2,165.8,0.61
2025-11-17,单一来源,直接访问,PC,上海,3,3,1,62.6,0.15
2025-11-17,招标文件,外部链接,PC,上海,33,7,3,152.2,0.56
2025-11-17,竞争性谈判,外部链接,PC,湖北,33,8,7,78.6,0.18
2025-11-17,采购信息,直接访问,PC,四川,35,7,5,47.1,0.37
2025-11-17,招投标公告,站内,PC,湖北,41,11,4,105.6,0.3
2025-11-17,项目立项,直接访问,PC,江苏,25,2,0,23.4,0.68
2025-11-17,工程招标,外部链接,PC,湖北,34,12,4,145.9,0.24
2025-11-17,评标专家,直接访问,PC,山东,23,6,2,113.6,0.26
2025-11-17,行业报告,直接访问,PC,四川,24,4,1,147.0,0.31
2025-11-17,工程招标,直接访问,移动端,江苏,30,4,1,91.8,0.25
2025-11-17,工程招标,外部链接,移动端,四川,39,9,6,169.0,0.25
2025-11-17,竞争性谈判,直接访问,PC,湖北,62,12,8,52.6,0.45
2025-11-17,履约信息,直接访问,PC,浙江,21,1,0,169.3,0.24
2025-11-17,工程招标,直接访问,移动端,上海,14,3,1,25.2,0.32
2025-11-17,政策解读,直接访问,移动端,上海,25,5,2,58.6,0.17
2025-11-17,废标公告,付费推广,移动端,湖北,13,2,1,120.2,0.23
2025-11-17,行业报告,直接访问,移动端,山东,21,1,0,79.7,0.59
2025-11-18,废标公告,站内,PC,湖北,21,2,0,140.8,0.54
2025-11-18,供应商查询,直接访问,移动端,广东,35,5,2,23.4,0.52
2025-11-18,中标结果,付费推广,PC,广东,11,4,2,171.8,0.64
2025-11-18,投诉处理,直接访问,移动端,四川,33,7,2,32.0,0.5
2025-11-18,招投标公告,直接访问,移动端,浙江,23,3,2,116.0,0.61
2025-11-18,招投标公告,外部链接,PC,上海,29,6,4,91.6,0.63
2025-11-18,行业报告,直接访问,PC,上海,31,3,1,74.4,0.48
2025-11-18,招投标公告,直接访问,移动端,山东,19,7,2,128.1,0.25
2025-11-18,项目立项,站内,移动端,浙江,34,7,4,108.7,0.29
2025-11-18,项目立项,直接访问,PC,浙江,47,8,5,121.0,0.36
2025-11-18,评标结果,直接访问,PC,湖北,22,7,5,171.0,0.44
2025-11-18,供应商查询,直接访问,PC,广东,19,3,2,20.2,0.27
2025-11-18,供应商查询,站内,PC,广东,11,10,4,163.0,0.42
2025-11-18,招投标公告,直接访问,PC,山东,21,5,3,152.1,0.29
2025-11-18,工程招标,直接访问,PC,江苏,25,10,5,151.4,0.59
2025-11-18,工程招标,直接访问,移动端,浙江,14,7,5,139.8,0.17
2025-11-18,中标公示,站内,PC,四川,53,10,6,30.2,0.45
2025-11-18,行业报告,外部链接,移动端,广东,9,5,1,81.8,0.26
2025-11-18,工程招标,直接访问,PC,上海,7,3,1,81.1,0.29
2025-11-18,工程招标,站内,移动端,上海,27,3,2,69.1,0.36
2025-11-18,工程招标,直接访问,PC,浙江,16,3,2,76.6,0.2
2025-11-18,项目立项,直接访问,移动端,北京,13,7,2,143.5,0.33
2025-11-18,行业报告,直接访问,PC,浙江,35,10,5,137.1,0.35
2025-11-18,中标公示,站内,移动端,湖北,22,7,5,176.1,0.21
2025-11-18,招投标公告,付费推广,PC,广东,21,8,3,133.0,0.47
2025-11-18,投诉处理,直接访问,PC,广东,42,7,6,130.6,0.66
2025-11-18,招标文件,付费推广,PC,湖北,44,8,6,159.6,0.36
2025-11-18,资格预审,站内,PC,湖北,17,7,4,138.0,0.23
2025-11-18,供应商查询,付费推广,移动端,四川,19,11,4,91.0,0.15
2025-11-18,采购信息,站内,PC,上海,16,5,3,87.6,0.22
2025-11-18,中标公示,站内,移动端,江苏,28,3,1,48.1,0.33
2025-11-18,投诉处理,直接访问,移动端,山东,24,4,3,136.7,0.63
2025-11-18,行业报告,付费推广,PC,浙江,2,2,1,125.2,0.5
2025-11-18,供应商查询,直接访问,移动端,广东,17,9,6,94.8,0.16
2025-11-18,招标文件,站内,PC,浙江,29,6,4,132.9,0.75
2025-11-18,招投标公告,直接访问,PC,北京,30,7,3,74.4,0.42
2025-11-18,招投标公告,直接访问,PC,浙江,16,4,3,67.0,0.44
2025-11-18,中标结果,外部链接,PC,上海,18,1,0,171.3,0.51
2025-11-18,竞争性谈判,直接访问,移动端,广东,17,3,2,92.7,0.55
2025-11-18,中标结果,付费推广,移动端,北京,45,7,5,65.5,0.51
2025-11-18,招投标公告,直接访问,PC,湖北,33,6,2,101.8,0.41
2025-11-18,电子招投标,直接访问,移动端,湖北,30,2,1,19.8,0.31
2025-11-18,采购信息,外部链接,PC,浙江,23,7,4,131.5,0.44
2025-11-18,中标结果,站内,移动端,浙江,25,2,0,103.6,0.61
2025-11-18,招标文件,直接访问,移动端,山东,22,3,2,177.7,0.66
2025-11-18,采购信息,外部链接,PC,浙江,21,2,1,79.1,0.42
2025-11-18,招标代理,外部链接,PC,湖北,15,12,5,162.0,0.68
2025-11-18,资格预审,直接访问,PC,浙江,13,2,1,147.5,0.31
2025-11-18,废标公告,直接访问,PC,浙江,22,9,7,54.7,0.67
2025-11-18,工程招标,直接访问,PC,四川,22,8,4,65.7,0.3
2025-11-18,供应商查询,外部链接,PC,四川,9,7,3,100.5,0.54
2025-11-18,工程招标,站内,PC,北京,19,4,1,100.9,0.69
2025-11-18,更正公告,直接访问,PC,四川,52,10,6,143.6,0.4
2025-11-18,政策解读,外部链接,PC,上海,10,3,1,97.0,0.39
2025-11-19,供应商查询,外部链接,PC,山东,15,2,1,157.5,0.73
2025-11-19,招标文件,站内,PC,浙江,40,10,5,25.7,0.55
2025-11-19,政策解读,直接访问,移动端,上海,27,10,5,144.7,0.19
2025-11-19,行业报告,外部链接,PC,四川,15,6,4,90.4,0.27
2025-11-19,废标公告,外部链接,移动端,北京,12,5,4,43.7,0.19
2025-11-19,采购信息,站内,移动端,广东,24,10,5,68.4,0.24
2025-11-19,评标专家,直接访问,PC,江苏,5,1,0,138.6,0.57
2025-11-19,评标结果,外部链接,移动端,广东,21,4,2,79.6,0.64
2025-11-19,开标记录,直接访问,PC,山东,42,10,8,30.5,0.54
2025-11-19,行业报告,直接访问,移动端,北京,23,10,8,45.5,0.63
2025-11-19,采购信息,付费推广,PC,四川,26,12,4,137.9,0.45
2025-11-19,政策解读,外部链接,PC,上海,23,6,2,22.6,0.26
2025-11-19,政府采购,直接访问,移动端,北京,17,5,3,117.9,0.18
2025-11-19,招标文件,直接访问,PC,山东,12,9,4,117.3,0.7
2025-11-19,招标文件,站内,PC,湖北,34,9,4,79.9,0.27
2025-11-19,开标记录,直接访问,移动端,江苏,32,12,10,110.5,0.18
2025-11-19,询价公告,外部链接,移动端,上海,5,5,2,86.4,0.18
2025-11-19,项目立项,站内,移动端,江苏,29,10,3,138.6,0.3
2025-11-19,法律法规,付费推广,PC,山东,18,11,6,64.1,0.56
2025-11-19,采购信息,站内,移动端,山东,28,2,1,176.1,0.53
2025-11-19,政策解读,直接访问,PC,广东,40,7,5,53.6,0.47
2025-11-19,供应商查询,付费推广,移动端,北京,21,11,4,148.0,0.71
2025-11-19,工程招标,站内,移动端,浙江,53,7,6,19.0,0.56
2025-11-19,投标保证金,外部链接,PC,四川,21,4,3,61.8,0.19
2025-11-19,招投标公告,外部链接,PC,江苏,27,8,5,113.9,0.49
2025-11-19,供应商查询,直接访问,PC,上海,36,4,2,118.9,0.18
2025-11-19,招投标公告,外部链接,移动端,江苏,21,6,2,122.1,0.54
2025-11-19,评标结果,直接访问,PC,湖北,19,10,4,111.4,0.53
2025-11-19,招标代理,站内,PC,山东,16,4,1,80.2,0.74
2025-11-19,开标记录,付费推广,PC,广东,20,3,2,102.4,0.49
2025-11-19,工程招标,付费推广,PC,四川,12,12,6,29.9,0.56
2025-11-19,招投标公告,外部链接,移动端,四川,32,11,5,155.6,0.44
2025-11-19,工程招标,直接访问,PC,北京,36,12,9,175.7,0.56
2025-11-19,工程招标,站内,PC,四川,23,10,6,143.9,0.6
2025-11-19,评标结果,付费推广,PC,北京,5,1,0,19.0,0.31
2025-11-19,竞争性谈判,直接访问,PC,北京,5,1,0,114.5,0.64
2025-11-19,中标结果,付费推广,移动端,北京,5,3,1,122.3,0.45
2025-11-19,资格预审,站内,移动端,浙江,11,4,3,74.5,0.43
2025-11-19,中标结果,站内,移动端,上海,13,2,1,85.7,0.21
2025-11-19,工程招标,直接访问,移动端,四川,42,9,4,82.5,0.36
2025-11-19,工程招标,外部链接,PC,四川,36,10,3,66.1,0.6
2025-11-19,中标公示,付费推广,移动端,湖北,17,4,3,173.7,0.71
2025-11-19,框架协议,直接访问,PC,江苏,40,8,4,125.6,0.56
2025-11-19,中标公示,直接访问,PC,湖北,17,6,5,93.2,0.59
2025-11-19,行业报告,付费推广,移动端,北京,11,2,1,117.8,0.67
2025-11-19,废标公告,直接访问,PC,江苏,34,3,1,116.9,0.52
2025-11-19,招投标公告,站内,PC,江苏,28,12,6,172.2,0.38
2025-11-19,政策解读,站内,移动端,四川,13,1,0,41.0,0.43
2025-11-20,更正公告,外部链接,PC,上海,6,3,1,142.1,0.64
2025-11-20,行业动态,直接访问,移动端,江苏,40,5,3,154.4,0.69
2025-11-20,供应商查询,直接访问,移动端,江苏,40,9,5,32.8,0.55
2025-11-20,工程招标,外部链接,PC,四川,25,9,6,163.4,0.74
2025-11-20,采购信息,外部链接,移动端,北京,38,7,4,74.4,0.61
2025-11-20,合同公示,站内,PC,山东,12,11,8,178.6,0.49
2025-11-20,招投标公告,外部链接,PC,江苏,9,10,6,30.9,0.69
2025-11-20,中标结果,直接访问,移动端,北京,9,1,0,127.0,0.6
2025-11-20,资格预审,直接访问,移动端,山东,9,11,9,155.2,0.37
2025-11-20,中标公示,站内,PC,江苏,17,6,4,32.4,0.58
2025-11-20,工程招标,外部链接,移动端,北京,26,9,4,62.0,0.17
2025-11-20,中标公示,直接访问,PC,广东,16,12,6,178.8,0.22
2025-11-20,招投标公告,直接访问,PC,山东,54,8,7,145.0,0.75
2025-11-20,项目立项,直接访问,移动端,湖北,22,2,1,62.6,0.28
2025-11-20,供应商查询,直接访问,移动端,江苏,36,9,4,145.1,0.5
2025-11-20,供应商查询,付费推广,PC,广东,40,12,6,40.1,0.51
2025-11-20,合同公示,站内,PC,江苏,30,10,3,102.8,0.26
2025-11-20,中标结果,直接访问,PC,浙江,8,6,4,167.5,0.61
2025-11-20,采购信息,付费推广,移动端,湖北,22,10,4,132.0,0.51
2025-11-20,履约信息,外部链接,移动端,湖北,21,4,1,158.4,0.57
2025-11-20,采购信息,外部链接,PC,山东,10,12,7,108.9,0.2
2025-11-20,电子招投标,外部链接,移动端,北京,27,2,1,94.7,0.35
2025-11-20,项目立项,直接访问,PC,江苏,21,4,1,164.6,0.16
2025-11-20,中标公示,站内,PC,山东,27,9,5,57.8,0.46
2025-11-20,框架协议,外部链接,PC,北京,9,4,2,137.3,0.65
2025-11-20,招标代理,直接访问,PC,江苏,35,9,4,69.5,0.51
2025-11-20,政策解读,站内,移动端,湖北,15,5,3,148.1,0.17
2025-11-20,招标文件,直接访问,移动端,广东,16,1,0,65.7,0.23
2025-11-20,框架协议,外部链接,移动端,浙江,31,11,8,97.7,0.32
2025-11-20,采购信息,直接访问,移动端,广东,34,6,4,45.6,0.57
2025-11-20,合同公示,外部链接,PC,四川,28,9,3,44.5,0.25
2025-11-20,招投标公告,站内,移动端,山东,24,10,5,83.5,0.2
2025-11-20,供应商查询,外部链接,移动端,湖北,32,3,1,35.1,0.23
2025-11-20,招投标公告,站内,移动端,湖北,30,5,3,150.4,0.38
2025-11-20,开标记录,直接访问,移动端,浙江,9,12,6,56.9,0.3
2025-11-21,供应商查询,付费推广,移动端,四川,26,1,0,151.7,0.32
2025-11-21,招标代理,付费推广,PC,江苏,50,11,9,114.2,0.23
2025-11-21,招标文件,站内,移动端,广东,13,5,3,128.0,0.42
2025-11-21,供应商查询,直接访问,PC,广东,15,5,4,159.4,0.33
2025-11-21,招标文件,外部链接,PC,江苏,32,9,3,69.5,0.34
2025-11-21,询价公告,外部链接,PC,湖北,30,5,2,108.8,0.29
2025-11-21,招投标公告,直接访问,PC,江苏,8,3,1,143.9,0.57
2025-11-21,资格预审,外部链接,PC,浙江,31,10,4,163.1,0.23
2025-11-21,电子招投标,直接访问,PC,四川,16,5,4,36.7,0.75
2025-11-21,投诉处理,付费推广,PC,浙江,42,9,6,33.9,0.32
2025-11-21,工程招标,直接访问,移动端,山东,32,3,1,29.2,0.44
2025-11-21,采购信息,外部链接,移动端,广东,25,7,3,166.6,0.51
2025-11-21,项目立项,外部链接,PC,山东,8,4,1,33.7,0.15
2025-11-21,招标文件,外部链接,移动端,山东,19,6,3,171.0,0.25
2025-11-21,招投标公告,外部链接,移动端,四川,27,2,1,100.2,0.57
2025-11-21,行业报告,付费推广,移动端,北京,8,2,1,108.9,0.45
2025-11-21,信用查询,外部链接,PC,广东,27,7,3,166.8,0.6
2025-11-21,信用查询,直接访问,PC,江苏,26,4,1,34.0,0.51
2025-11-21,工程招标,直接访问,PC,浙江,27,3,1,49.7,0.53
2025-11-21,电子招投标,站内,移动端,北京,39,11,8,36.1,0.27
2025-11-21,工程招标,外部链接,PC,山东,20,3,1,56.7,0.49
2025-11-21,招投标公告,外部链接,移动端,北京,33,3,1,115.2,0.2
2025-11-21,工程招标,站内,移动端,上海,27,8,6,123.5,0.37
2025-11-21,法律法规,直接访问,移动端,北京,6,6,2,32.6,0.61
2025-11-21,中标公示,外部链接,PC,湖北,32,7,3,35.3,0.47
2025-11-21,招投标公告,直接访问,移动端,上海,7,8,4,125.8,0.23
2025-11-21,招投标公告,直接访问,移动端,四川,0,2,0,52.9,0.67
2025-11-21,单一来源,直接访问,移动端,浙江,48,10,7,56.4,0.31
2025-11-21,投标保证金,付费推广,移动端,北京,49,12,8,165.4,0.45
2025-11-21,更正公告,直接访问,PC,上海,17,2,0,43.7,0.39
2025-11-21,法律法规,外部链接,PC,北京,23,2,0,159.0,0.72
